id	rate
1001	9.885483214972544
1003	9.885483214972544
1005	9.885483214972544
1007	9.885483214972544
1009	9.885483214972544
1011	9.885483214972544
1013	9.885483214972544
1015	9.885483214972544
1017	9.885483214972544
1019	9.885483214972544
1021	9.885483214972544
1023	9.885483214972544
1025	9.885483214972544
1027	9.885483214972544
1029	9.885483214972544
1031	9.885483214972544
1033	9.885483214972544
1035	9.885483214972544
1037	9.885483214972544
1039	9.885483214972544
1041	9.885483214972544
1043	9.885483214972544
1045	9.885483214972544
1047	9.885483214972544
1049	9.885483214972544
1051	9.885483214972544
1053	9.885483214972544
1055	9.885483214972544
1057	9.885483214972544
1059	9.885483214972544
1061	9.885483214972544
1063	9.885483214972544
1065	9.885483214972544
1067	9.885483214972544
1069	9.885483214972544
1071	9.885483214972544
1073	9.885483214972544
1075	9.885483214972544
1077	9.885483214972544
1079	9.885483214972544
1081	9.885483214972544
1083	9.885483214972544
1085	9.885483214972544
1087	9.885483214972544
1089	9.885483214972544
1091	9.885483214972544
1093	9.885483214972544
1095	9.885483214972544
1097	9.885483214972544
1099	9.885483214972544
1101	9.885483214972544
1103	9.885483214972544
1105	9.885483214972544
1107	9.885483214972544
1109	9.885483214972544
1111	9.885483214972544
1113	9.885483214972544
1115	9.885483214972544
1117	9.885483214972544
1119	9.885483214972544
1121	9.885483214972544
1123	9.885483214972544
1125	9.885483214972544
1127	9.885483214972544
1129	9.885483214972544
1131	9.885483214972544
1133	9.885483214972544
2013	30.468960098897398
2016	30.468960098897398
2020	30.468960098897398
2050	30.468960098897398
2060	30.468960098897398
2068	30.468960098897398
2070	30.468960098897398
2090	30.468960098897398
2100	30.468960098897398
2105	30.468960098897398
2110	30.468960098897398
2122	30.468960098897398
2130	30.468960098897398
2150	30.468960098897398
2164	30.468960098897398
2170	30.468960098897398
2180	30.468960098897398
2185	30.468960098897398
2188	30.468960098897398
2195	30.468960098897398
2198	30.468960098897398
2220	30.468960098897398
2230	30.468960098897398
2240	30.468960098897398
2261	30.468960098897398
2270	30.468960098897398
2275	30.468960098897398
2282	30.468960098897398
2290	30.468960098897398
4001	7.521882372966154
4003	7.521882372966154
4005	7.521882372966154
4007	7.521882372966154
4009	7.521882372966154
4011	7.521882372966154
4012	7.521882372966154
4013	7.521882372966154
4015	7.521882372966154
4017	7.521882372966154
4019	7.521882372966154
4021	7.521882372966154
4023	7.521882372966154
4025	7.521882372966154
4027	7.521882372966154
5001	42.84756978762777
5003	42.84756978762777
5005	42.84756978762777
5007	42.84756978762777
5009	42.84756978762777
5011	42.84756978762777
5013	42.84756978762777
5015	42.84756978762777
5017	42.84756978762777
5019	42.84756978762777
5021	42.84756978762777
5023	42.84756978762777
5025	42.84756978762777
5027	42.84756978762777
5029	42.84756978762777
5031	42.84756978762777
5033	42.84756978762777
5035	42.84756978762777
5037	42.84756978762777
5039	42.84756978762777
5041	42.84756978762777
5043	42.84756978762777
5045	42.84756978762777
5047	42.84756978762777
5049	42.84756978762777
5051	42.84756978762777
5053	42.84756978762777
5055	42.84756978762777
5057	42.84756978762777
5059	42.84756978762777
5061	42.84756978762777
5063	42.84756978762777
5065	42.84756978762777
5067	42.84756978762777
5069	42.84756978762777
5071	42.84756978762777
5073	42.84756978762777
5075	42.84756978762777
5077	42.84756978762777
5079	42.84756978762777
5081	42.84756978762777
5083	42.84756978762777
5085	42.84756978762777
5087	42.84756978762777
5089	42.84756978762777
5091	42.84756978762777
5093	42.84756978762777
5095	42.84756978762777
5097	42.84756978762777
5099	42.84756978762777
5101	42.84756978762777
5103	42.84756978762777
5105	42.84756978762777
5107	42.84756978762777
5109	42.84756978762777
5111	42.84756978762777
5113	42.84756978762777
5115	42.84756978762777
5117	42.84756978762777
5119	42.84756978762777
5121	42.84756978762777
5123	42.84756978762777
5125	42.84756978762777
5127	42.84756978762777
5129	42.84756978762777
5131	42.84756978762777
5133	42.84756978762777
5135	42.84756978762777
5137	42.84756978762777
5139	42.84756978762777
5141	42.84756978762777
5143	42.84756978762777
5145	42.84756978762777
5147	42.84756978762777
5149	42.84756978762777
6001	1.0130467754887562
6003	1.0130467754887562
6005	1.0130467754887562
6007	1.0130467754887562
6009	1.0130467754887562
6011	1.0130467754887562
6013	1.0130467754887562
6015	1.0130467754887562
6017	1.0130467754887562
6019	1.0130467754887562
6021	1.0130467754887562
6023	1.0130467754887562
6025	1.0130467754887562
6027	1.0130467754887562
6029	1.0130467754887562
6031	1.0130467754887562
6033	1.0130467754887562
6035	1.0130467754887562
6037	1.0130467754887562
6039	1.0130467754887562
6041	1.0130467754887562
6043	1.0130467754887562
6045	1.0130467754887562
6047	1.0130467754887562
6049	1.0130467754887562
6051	1.0130467754887562
6053	1.0130467754887562
6055	1.0130467754887562
6057	1.0130467754887562
6059	1.0130467754887562
6061	1.0130467754887562
6063	1.0130467754887562
6065	1.0130467754887562
6067	1.0130467754887562
6069	1.0130467754887562
6071	1.0130467754887562
6073	1.0130467754887562
6075	1.0130467754887562
6077	1.0130467754887562
6079	1.0130467754887562
6081	1.0130467754887562
6083	1.0130467754887562
6085	1.0130467754887562
6087	1.0130467754887562
6089	1.0130467754887562
6091	1.0130467754887562
6093	1.0130467754887562
6095	1.0130467754887562
6097	1.0130467754887562
6099	1.0130467754887562
6101	1.0130467754887562
6103	1.0130467754887562
6105	1.0130467754887562
6107	1.0130467754887562
6109	1.0130467754887562
6111	1.0130467754887562
6113	1.0130467754887562
6115	1.0130467754887562
8001	3.944964562924173
8003	3.944964562924173
8005	3.944964562924173
8007	3.944964562924173
8009	3.944964562924173
8011	3.944964562924173
8013	3.944964562924173
8014	3.944964562924173
8015	3.944964562924173
8017	3.944964562924173
8019	3.944964562924173
8021	3.944964562924173
8023	3.944964562924173
8025	3.944964562924173
8027	3.944964562924173
8029	3.944964562924173
8031	3.944964562924173
8033	3.944964562924173
8035	3.944964562924173
8037	3.944964562924173
8039	3.944964562924173
8041	3.944964562924173
8043	3.944964562924173
8045	3.944964562924173
8047	3.944964562924173
8049	3.944964562924173
8051	3.944964562924173
8053	3.944964562924173
8055	3.944964562924173
8057	3.944964562924173
8059	3.944964562924173
8061	3.944964562924173
8063	3.944964562924173
8065	3.944964562924173
8067	3.944964562924173
8069	3.944964562924173
8071	3.944964562924173
8073	3.944964562924173
8075	3.944964562924173
8077	3.944964562924173
8079	3.944964562924173
8081	3.944964562924173
8083	3.944964562924173
8085	3.944964562924173
8087	3.944964562924173
8089	3.944964562924173
8091	3.944964562924173
8093	3.944964562924173
8095	3.944964562924173
8097	3.944964562924173
8099	3.944964562924173
8101	3.944964562924173
8103	3.944964562924173
8105	3.944964562924173
8107	3.944964562924173
