id	rate
1001	2.3934376291912356
1003	2.3934376291912356
1005	2.3934376291912356
1007	2.3934376291912356
1009	2.3934376291912356
1011	2.3934376291912356
1013	2.3934376291912356
1015	2.3934376291912356
1017	2.3934376291912356
1019	2.3934376291912356
1021	2.3934376291912356
1023	2.3934376291912356
1025	2.3934376291912356
1027	2.3934376291912356
1029	2.3934376291912356
1031	2.3934376291912356
1033	2.3934376291912356
1035	2.3934376291912356
1037	2.3934376291912356
1039	2.3934376291912356
1041	2.3934376291912356
1043	2.3934376291912356
1045	2.3934376291912356
1047	2.3934376291912356
1049	2.3934376291912356
1051	2.3934376291912356
1053	2.3934376291912356
1055	2.3934376291912356
1057	2.3934376291912356
1059	2.3934376291912356
1061	2.3934376291912356
1063	2.3934376291912356
1065	2.3934376291912356
1067	2.3934376291912356
1069	2.3934376291912356
1071	2.3934376291912356
1073	2.3934376291912356
1075	2.3934376291912356
1077	2.3934376291912356
1079	2.3934376291912356
1081	2.3934376291912356
1083	2.3934376291912356
1085	2.3934376291912356
1087	2.3934376291912356
1089	2.3934376291912356
1091	2.3934376291912356
1093	2.3934376291912356
1095	2.3934376291912356
1097	2.3934376291912356
1099	2.3934376291912356
1101	2.3934376291912356
1103	2.3934376291912356
1105	2.3934376291912356
1107	2.3934376291912356
1109	2.3934376291912356
1111	2.3934376291912356
1113	2.3934376291912356
1115	2.3934376291912356
1117	2.3934376291912356
1119	2.3934376291912356
1121	2.3934376291912356
1123	2.3934376291912356
1125	2.3934376291912356
1127	2.3934376291912356
1129	2.3934376291912356
1131	2.3934376291912356
1133	2.3934376291912356
2013	12.080576601133997
2016	12.080576601133997
2020	12.080576601133997
2050	12.080576601133997
2060	12.080576601133997
2068	12.080576601133997
2070	12.080576601133997
2090	12.080576601133997
2100	12.080576601133997
2105	12.080576601133997
2110	12.080576601133997
2122	12.080576601133997
2130	12.080576601133997
2150	12.080576601133997
2164	12.080576601133997
2170	12.080576601133997
2180	12.080576601133997
2185	12.080576601133997
2188	12.080576601133997
2195	12.080576601133997
2198	12.080576601133997
2220	12.080576601133997
2230	12.080576601133997
2240	12.080576601133997
2261	12.080576601133997
2270	12.080576601133997
2275	12.080576601133997
2282	12.080576601133997
2290	12.080576601133997
4001	1.9461775524063842
4003	1.9461775524063842
4005	1.9461775524063842
4007	1.9461775524063842
4009	1.9461775524063842
4011	1.9461775524063842
4012	1.9461775524063842
4013	1.9461775524063842
4015	1.9461775524063842
4017	1.9461775524063842
4019	1.9461775524063842
4021	1.9461775524063842
4023	1.9461775524063842
4025	1.9461775524063842
4027	1.9461775524063842
5001	6.601694560683805
5003	6.601694560683805
5005	6.601694560683805
5007	6.601694560683805
5009	6.601694560683805
5011	6.601694560683805
5013	6.601694560683805
5015	6.601694560683805
5017	6.601694560683805
5019	6.601694560683805
5021	6.601694560683805
5023	6.601694560683805
5025	6.601694560683805
5027	6.601694560683805
5029	6.601694560683805
5031	6.601694560683805
5033	6.601694560683805
5035	6.601694560683805
5037	6.601694560683805
