id	rate
1001	1.3557234123390918
1003	1.3557234123390918
1005	1.3557234123390918
1007	1.3557234123390918
1009	1.3557234123390918
1011	1.3557234123390918
1013	1.3557234123390918
1015	1.3557234123390918
1017	1.3557234123390918
1019	1.3557234123390918
1021	1.3557234123390918
1023	1.3557234123390918
1025	1.3557234123390918
1027	1.3557234123390918
1029	1.3557234123390918
1031	1.3557234123390918
1033	1.3557234123390918
1035	1.3557234123390918
1037	1.3557234123390918
1039	1.3557234123390918
1041	1.3557234123390918
1043	1.3557234123390918
1045	1.3557234123390918
1047	1.3557234123390918
1049	1.3557234123390918
1051	1.3557234123390918
1053	1.3557234123390918
1055	1.3557234123390918
1057	1.3557234123390918
1059	1.3557234123390918
1061	1.3557234123390918
1063	1.3557234123390918
1065	1.3557234123390918
1067	1.3557234123390918
1069	1.3557234123390918
1071	1.3557234123390918
1073	1.3557234123390918
1075	1.3557234123390918
1077	1.3557234123390918
1079	1.3557234123390918
1081	1.3557234123390918
1083	1.3557234123390918
1085	1.3557234123390918
1087	1.3557234123390918
1089	1.3557234123390918
1091	1.3557234123390918
1093	1.3557234123390918
1095	1.3557234123390918
1097	1.3557234123390918
1099	1.3557234123390918
1101	1.3557234123390918
1103	1.3557234123390918
1105	1.3557234123390918
1107	1.3557234123390918
1109	1.3557234123390918
1111	1.3557234123390918
1113	1.3557234123390918
1115	1.3557234123390918
1117	1.3557234123390918
1119	1.3557234123390918
1121	1.3557234123390918
1123	1.3557234123390918
1125	1.3557234123390918
1127	1.3557234123390918
1129	1.3557234123390918
1131	1.3557234123390918
1133	1.3557234123390918
2013	8.926673152819294
2016	8.926673152819294
2020	8.926673152819294
2050	8.926673152819294
2060	8.926673152819294
2068	8.926673152819294
2070	8.926673152819294
2090	8.926673152819294
2100	8.926673152819294
2105	8.926673152819294
2110	8.926673152819294
2122	8.926673152819294
2130	8.926673152819294
2150	8.926673152819294
2164	8.926673152819294
2170	8.926673152819294
2180	8.926673152819294
2185	8.926673152819294
2188	8.926673152819294
2195	8.926673152819294
2198	8.926673152819294
2220	8.926673152819294
2230	8.926673152819294
2240	8.926673152819294
2261	8.926673152819294
2270	8.926673152819294
2275	8.926673152819294
2282	8.926673152819294
2290	8.926673152819294
4001	1.6192072079908424
4003	1.6192072079908424
4005	1.6192072079908424
4007	1.6192072079908424
4009	1.6192072079908424
4011	1.6192072079908424
4012	1.6192072079908424
4013	1.6192072079908424
4015	1.6192072079908424
